0	crates/axon-core/tests/fixtures/phase53_recursive_math.ax
1	crates/axon-core/tests/fixtures/phase54_pattern_algebra.ax
1	crates/axon-core/tests/fixtures/phase55_mixed_comprehensive.ax
0	crates/axon-core/tests/fixtures/phase56_while_let.ax
0	crates/axon-core/tests/fixtures/phase57_uncertain_temporal.ax
0	crates/axon-core/tests/fixtures/phase58_advanced_closures.ax
1	crates/axon-core/tests/fixtures/phase59_nested_generics.ax
0	crates/axon-core/tests/fixtures/phase5_builtins.ax
0	crates/axon-core/tests/fixtures/phase60_string_processing.ax
0	crates/axon-core/tests/fixtures/phase61_numeric_literals.ax
0	crates/axon-core/tests/fixtures/phase62_trait_bounds.ax
0	crates/axon-core/tests/fixtures/phase63_or_patterns.ax
2	crates/axon-core/tests/fixtures/phase64_let_else.ax
0	crates/axon-core/tests/fixtures/phase65_arrays_and_slices.ax
0	crates/axon-core/tests/fixtures/phase65_test_minimal.ax
0	crates/axon-core/tests/fixtures/phase66_string_interpolation.ax
1	crates/axon-core/tests/fixtures/phase67_higher_order.ax
0	crates/axon-core/tests/fixtures/phase69_recursive_types.ax
0	crates/axon-core/tests/fixtures/phase6_builtins.ax
0	crates/axon-core/tests/fixtures/phase70_advanced_enums.ax
0	crates/axon-core/tests/fixtures/phase71_string_escapes.ax
0	crates/axon-core/tests/fixtures/phase72_concurrency_patterns.ax
0	crates/axon-core/tests/fixtures/phase73_error_handling_advanced.ax
1	crates/axon-core/tests/fixtures/phase74_type_inference_advanced.ax
1	crates/axon-core/tests/fixtures/phase75_operator_overloading.ax
0	crates/axon-core/tests/fixtures/phase7_builtins.ax
0	crates/axon-core/tests/fixtures/phase8_for_loop.ax
0	crates/axon-core/tests/fixtures/phase9_numeric.ax
1	crates/axon-core/tests/fixtures/r17_no_alloc_e1704.ax
1	crates/axon-core/tests/fixtures/r23_bpf_counter_clean.ax
1	crates/axon-core/tests/fixtures/r23_bpf_heap_e1704.ax
1	crates/axon-core/tests/fixtures/r23_bpf_helper_e2300.ax
1	crates/axon-core/tests/fixtures/r23_bpf_unbounded_e1208.ax
1	crates/axon-core/tests/fixtures/r24_tee_unseal_e1810.ax
1	crates/axon-core/tests/fixtures/regex.ax
1	crates/axon-core/tests/fixtures/sandbox_io_does_not_grant_exec.ax
1	crates/axon-core/tests/fixtures/sandbox_nested_escape.ax
1	crates/axon-core/tests/fixtures/sandbox_preminted_escape.ax
1	crates/axon-core/tests/fixtures/sandbox_scope_fs.ax
1	crates/axon-core/tests/fixtures/sandbox_scope_net.ax
1	crates/axon-core/tests/fixtures/sandbox_scope_traversal.ax
0	crates/axon-core/tests/fixtures/select.ax
1	crates/axon-core/tests/fixtures/spans.ax
1	crates/axon-core/tests/fixtures/sql_injection.ax
1	crates/axon-core/tests/fixtures/sql_injection_guard.ax
1	crates/axon-core/tests/fixtures/sql_safe.ax
0	crates/axon-core/tests/fixtures/temporal_basic.ax
0	crates/axon-core/tests/fixtures/test_enum_arg.ax
1	crates/axon-core/tests/fixtures/trait_bounds.ax
1	crates/axon-core/tests/fixtures/trait_errors.ax
0	crates/axon-core/tests/fixtures/traits.ax
0	crates/axon-core/tests/fixtures/uncertain_basic.ax
0	crates/axon-core/tests/fixtures/uncertain_propagation.ax
0	crates/axon-core/tests/fixtures/uncertain_propagation_f64.ax
0	crates/axon-core/tests/fixtures/utf8_slice_aligned.ax
0	crates/axon-core/tests/fixtures/utf8_slice_boundary.ax
1	crates/axon-core/tests/fixtures/verify_ai_source.ax
1	crates/axon-core/tests/fixtures/verify_fail.ax
0	crates/axon-core/tests/fixtures/verify_pass.ax
0	crates/axon-core/tests/fixtures/verify_runtime_fail.ax
0	crates/axon-core/tests/fixtures/verify_runtime_pass.ax
1	crates/axon-core/tests/fixtures/with_handler.ax
0	examples/adaptive_summarize.ax
0	examples/agents/collude.ax
0	examples/agents/persistent.ax
0	examples/ai_complete.ax
0	examples/algorithms.ax
1	examples/anthropic_stream.ax
1	examples/asi/ad_optimizer.ax
1	examples/asi/agent_metacognition.ax
0	examples/asi/ai_fallback.ax
0	examples/asi/allocate.ax
1	examples/asi/bandit_ucb.ax
1	examples/asi/budget_audit.ax
1	examples/asi/categorical_goal.ax
1	examples/asi/classify.ax
1	examples/asi/code_review.ax
1	examples/asi/constrained_goal.ax
0	examples/asi/contained.ax
1	examples/asi/contained_violation.ax
0	examples/asi/coord_attested.ax
1	examples/asi/corrigible.ax
0	examples/asi/deliberative_agent.ax
1	examples/asi/experiment_zone.ax
1	examples/asi/goal_attribute.ax
1	examples/asi/kernel_orchestrator.ax
1	examples/asi/learn_linear.ax
1	examples/asi/learn_linear_f64.ax
1	examples/asi/llm_cache.ax
1	examples/asi/local_search.ax
1	examples/asi/multi_objective.ax
0	examples/asi/optimize.ax
0	examples/asi/parallel_score.ax
0	examples/asi/pareto.ax
1	examples/asi/persistent_bandit.ax
1	examples/asi/persistent_learner.ax
1	examples/asi/planner.ax
1	examples/asi/pricing.ax
1	examples/asi/rank.ax
0	examples/asi/risk_monitor.ax
1	examples/asi/safe_bandit.ax
1	examples/asi/safe_self_improve.ax
0	examples/asi/safety_stack_demo.ax
0	examples/asi/search_rank.ax
1	examples/asi/self_improve.ax
1	examples/asi/summarize.ax
0	examples/asi/supervised_agent.ax
1	examples/asi/taint_flow.ax
1	examples/asi/word_freq.ax
1	examples/asi/world_model.ax
1	examples/bpf/bad_heap.ax
1	examples/bpf/bad_helper.ax
1	examples/bpf/bad_unbounded.ax
1	examples/bpf/counter.ax
0	examples/browser/demo.ax
0	examples/calculator.ax
0	examples/closures_demo.ax
0	examples/comprehensive.ax
1	examples/domain/fhir_demo.ax
1	examples/domain/fix_demo.ax
1	examples/domain/modbus_demo.ax
0	examples/effects.ax
0	examples/enums.ax
0	examples/error_handling.ax
0	examples/escapes.ax
0	examples/feature_tour.ax
0	examples/fibonacci.ax
0	examples/file_roundtrip.ax
1	examples/fintech/ledger.ax
1	examples/fintech/overdraft.ax
0	examples/flagship/agent_task.ax
1	examples/flagship/agent_task_evil.ax
1	examples/flagship/agent_task_llm_generated.ax
1	examples/flagship/agent_task_secrets.ax
1	examples/flagship/agent_task_subtle.ax
0	examples/flagship/cve/CVE-2024-2624/file_store.ax
1	examples/flagship/cve/CVE-2024-2624/file_store_traversal.ax
0	examples/flagship/cve/CVE-2024-2771/escalation.ax
1	examples/flagship/cve/CVE-2024-2771/escalation_exfil.ax
1	examples/flagship/cve/CVE-2024-32964/proxy.ax
1	examples/flagship/cve/CVE-2024-32964/proxy_ssrf.ax
0	examples/flagship/cve/CVE-2024-34359/model_loader.ax
1	examples/flagship/cve/CVE-2024-34359/model_loader_ssti.ax
1	examples/flagship/cve/CVE-2024-5314/list_records.ax
1	examples/flagship/cve/CVE-2024-5314/list_records_injection.ax
0	examples/floats.ax
1	examples/goals/brief-gate.ax
0	examples/goals/hello-goal.ax
0	examples/goals/redteam-goal.ax
0	examples/hello.ax
1	examples/http_get.ax
1	examples/http_sse.ax
1	examples/interactive/approval_agent.ax
1	examples/interactive/greet.ax
1	examples/interactive/guess.ax
0	examples/interpolation.ax
0	examples/jobs/evasion.ax
1	examples/jobs/overreach.ax
0	examples/jobs/runaway.ax
0	examples/jobs/summarize.ax
1	examples/kernel/hello_kernel.ax
1	examples/kernel/hello_kernel_slice1.ax
1	examples/kernel/hello_kernel_slice2.ax
1	examples/kernel/hello_kernel_slice3.ax
1	examples/kernel/hello_kernel_timer_irq.ax
0	examples/logical_ops.ax
0	examples/math.ax
0	examples/math_builtins.ax
0	examples/mobile/compute.ax
0	examples/mobile/ios_compute_parity.ax
0	examples/mobile/ios_window_clear.ax
1	examples/mobile/lifecycle.ax
1	examples/modular/agent.ax
1	examples/modular/scorelib.ax
0	examples/modulo.ax
0	examples/native/gfx_demo.ax
0	examples/native/gfx_render.ax
0	examples/options.ax
0	examples/parse_int.ax
1	examples/property_test.ax
0	examples/r27/killable_agent.ax
0	examples/r27/overreach_agent.ax
0	examples/refinement_attenuation.ax
0	examples/refinements.ax
0	examples/sensitive_data.ax
1	examples/should_fail_test.ax
0	examples/slices.ax
1	examples/stdlib/agent.ax
0	examples/stdlib/arrays.ax
0	examples/stdlib/asi_prelude.ax
0	examples/stdlib/audit_event.ax
1	examples/stdlib/bandit.ax
1	examples/stdlib/belief.ax
0	examples/stdlib/budget.ax
0	examples/stdlib/causal.ax
0	examples/stdlib/constraint.ax
0	examples/stdlib/coord.ax
0	examples/stdlib/counterfactual.ax
0	examples/stdlib/crdt.ax
0	examples/stdlib/date.ax
1	examples/stdlib/distribution.ax
0	examples/stdlib/effect.ax
0	examples/stdlib/goal.ax
1	examples/stdlib/llm_gateway.ax
1	examples/stdlib/path.ax
1	examples/stdlib/phase14_tests.ax
0	examples/stdlib/plan.ax
0	examples/stdlib/principal.ax
1	examples/stdlib/principal_mint.ax
1	examples/stdlib/r42_smoke.ax
0	examples/stdlib/replicated.ax
1	examples/stdlib/reward.ax
0	examples/stdlib/risk.ax
0	examples/stdlib/safe_action.ax
1	examples/stdlib/set.ax
0	examples/stdlib/source.ax
0	examples/stdlib/store.ax
0	examples/stdlib/supervisor.ax
1	examples/stdlib/supervisor_tree.ax
0	examples/stdlib/tainted.ax
0	examples/stdlib/trace.ax
0	examples/stdlib/uncertain.ax
1	examples/stdlib/world.ax
0	examples/stdlib_tests.ax
0	examples/structs.ax
0	examples/sum_types.ax
1	examples/tee/confidential_score.ax
0	examples/temporal_decay.ax
1	examples/tests.ax
1	examples/trainloop_stream.ax
0	examples/traits_demo.ax
0	examples/traits_methods.ax
0	examples/tuples.ax
0	examples/uncertain_propagation.ax
0	examples/while.ax
1	examples/zephyr/app.ax
